,Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,Citizenship,Family Position,Attendance,Field of Study,Special Needs
3656,1,1,2,9085.0,1.0,1.0,144.0,1,1,19,4.0,10.0,132.1,1,0,0,1,0,1,19,0.0,0,5.0,10,3.0,12.666666666666666,1.0,0.0,5.0,7.0,3,13.0,0,12.7,3.7,-1.7,Graduate,Sofia,Middle Child,Evening Classes,Engineering,Special Needs
3657,1,1,5,9500.0,1.0,1.0,,1,37,3,9.0,2.0,116.8,1,0,0,1,0,0,20,0.0,0,7.0,8,6.0,13.271428571428572,,0.0,8.0,8.0,7,14.471428571428572,0,13.9,-0.3,0.79,Graduate,Munich,,Evening Classes,Medicine,
3658,1,1,1,9991.0,0.0,1.0,,1,19,37,5.0,8.0,135.0,0,0,0,1,0,1,20,0.0,0,5.0,5,5.0,12.4,,0.0,5.0,6.0,5,12.833333333333334,0,10.8,1.4,1.74,Graduate,Budapest,,Online,Commerce,
3659,1,44,1,9085.0,1.0,39.0,,1,38,1,5.0,5.0,150.0,0,0,0,1,0,0,20,0.0,0,5.0,10,2.0,14.5,,0.0,5.0,7.0,4,11.25,0,12.7,3.7,-1.7,Enrolled,Edinburgh,,Part-Time,Commerce,
3660,1,1,3,9238.0,1.0,,,1,19,1,,10.0,116.0,1,0,1,1,0,0,19,,0,6.0,7,,,,0.0,5.0,5.0,0,0.0,0,13.9,-0.3,0.79,Dropout,,,Part-Time,Commerce,
3661,1,1,1,9773.0,1.0,1.0,,1,3,3,123.0,122.0,155.0,0,0,0,1,0,0,18,0.0,0,6.0,7,6.0,14.285714285714286,,0.0,6.0,8.0,6,13.25,0,8.9,1.4,3.51,Graduate,Milan,,Evening Classes,Commerce,
3662,1,1,1,9085.0,1.0,1.0,,1,38,38,9.0,10.0,127.0,1,0,0,1,0,0,18,0.0,0,5.0,7,3.0,12.333333333333334,,0.0,5.0,9.0,5,12.6,0,10.8,1.4,1.74,Graduate,Istanbul,,Online,Commerce,
3663,1,17,1,9500.0,1.0,1.0,142.0,1,38,37,9.0,8.0,130.8,1,0,0,1,0,1,19,0.0,0,7.0,10,6.0,12.583333333333334,0.0,0.0,8.0,8.0,7,12.671428571428573,0,13.9,-0.3,0.79,Graduate,Oslo,Youngest Child,Evening Classes,Science,Special Needs
3664,1,1,6,9500.0,1.0,1.0,,1,12,37,5.0,9.0,121.8,1,0,0,1,0,0,19,0.0,0,7.0,8,6.0,13.731666666666667,,0.0,8.0,10.0,7,13.771428571428572,0,12.4,0.5,1.79,Dropout,Berlin,,Evening Classes,Commerce,
3665,1,39,1,9003.0,1.0,19.0,133.1,1,37,37,9.0,4.0,140.0,0,0,0,1,1,0,43,0.0,0,6.0,8,6.0,12.875,0.0,0.0,6.0,14.0,5,12.142857142857142,0,16.2,0.3,-0.92,Enrolled,Copenhagen,Middle Child,Part-Time,Medicine,Special Needs
3666,2,42,1,9070.0,1.0,1.0,170.0,1,37,25,0.0,4.0,148.5,0,0,0,1,1,0,47,0.0,8,10.0,14,8.0,14.625,0.0,5.0,7.0,7.0,5,13.4,0,9.4,-0.8,-3.12,Dropout,Athens,Youngest Child,Part-Time,Science,No Special Needs
3667,1,42,1,9147.0,1.0,1.0,,1,34,34,99.0,99.0,109.8,1,0,0,0,1,0,23,0.0,0,3.0,3,0.0,0.0,,0.0,2.0,2.0,0,0.0,0,7.6,2.6,0.32,Dropout,Madrid,,Evening Classes,Engineering,
3668,1,1,1,9238.0,1.0,,,41,19,19,,9.0,119.7,1,0,1,1,0,1,19,,0,6.0,8,,,,0.0,6.0,7.0,6,12.666666666666666,0,8.9,1.4,3.51,Graduate,,,Online,Arts,
3669,1,42,1,9500.0,1.0,1.0,,1,3,3,2.0,2.0,122.0,1,0,0,1,0,0,20,0.0,0,8.0,11,6.0,12.491666666666667,,0.0,8.0,11.0,6,12.491666666666667,0,12.7,3.7,-1.7,Graduate,Amsterdam,,Part-Time,Medicine,
3670,1,1,1,171.0,1.0,1.0,138.0,1,1,3,4.0,4.0,147.5,1,0,0,1,0,1,19,0.0,6,12.0,12,12.0,13.666666666666666,0.0,4.0,11.0,12.0,11,14.166666666666666,0,8.9,1.4,3.51,Graduate,Rome,First Child,Online,Engineering,Special Needs
3671,1,17,1,9085.0,1.0,1.0,,14,37,37,9.0,9.0,150.8,1,0,0,1,0,0,19,1.0,0,6.0,13,6.0,16.0,,0.0,6.0,8.0,6,14.5,0,15.5,2.8,-4.06,Graduate,Rome,,Evening Classes,Science,
3672,1,44,1,9085.0,1.0,39.0,150.0,1,19,37,4.0,7.0,150.0,1,0,0,1,0,0,19,0.0,2,6.0,8,6.0,14.142857142857142,0.0,1.0,6.0,7.0,6,13.0,0,13.9,-0.3,0.79,Graduate,Stockholm,Youngest Child,Part-Time,Medicine,No Special Needs
3673,1,39,1,8014.0,0.0,19.0,,1,19,19,144.0,141.0,131.5,0,0,1,1,0,1,39,0.0,0,6.0,9,6.0,11.833333333333334,,0.0,6.0,9.0,4,13.75,0,11.1,0.6,2.02,Graduate,Istanbul,,Online,Arts,
3674,1,1,1,9070.0,1.0,1.0,144.0,1,1,1,3.0,5.0,127.2,1,0,0,1,0,1,20,0.0,0,6.0,6,6.0,12.666666666666666,0.0,0.0,6.0,8.0,6,13.0,0,10.8,1.4,1.74,Graduate,Helsinki,Youngest Child,Part-Time,Commerce,No Special Needs
3675,1,17,1,9070.0,1.0,1.0,,1,38,19,9.0,3.0,111.0,1,0,0,1,0,0,21,0.0,0,6.0,6,6.0,12.5,,0.0,6.0,6.0,6,12.666666666666666,0,7.6,2.6,0.32,Graduate,Oslo,,Full-Time,Commerce,
3676,1,43,5,9238.0,1.0,1.0,,24,37,19,9.0,7.0,119.9,1,0,1,0,0,0,22,1.0,5,11.0,16,9.0,10.88888888888889,,2.0,10.0,20.0,4,11.25,1,9.4,-0.8,-3.12,Graduate,Zurich,,Full-Time,Engineering,
3677,1,1,2,9773.0,,1.0,133.0,1,19,38,5.0,,133.7,1,0,0,1,0,0,19,,0,6.0,11,1.0,13.0,0.0,0.0,,,0,,0,7.6,,0.32,Dropout,,Middle Child,Part-Time,Medicine,No Special Needs
3678,1,17,1,9670.0,1.0,1.0,133.1,1,1,19,141.0,114.0,140.0,1,0,0,1,0,0,22,0.0,0,6.0,6,6.0,15.166666666666666,0.0,0.0,6.0,6.0,6,16.0,0,13.9,-0.3,0.79,Graduate,Milan,Middle Child,Part-Time,Commerce,No Special Needs
3679,1,5,2,9853.0,1.0,1.0,,1,19,19,3.0,3.0,113.9,1,0,0,1,0,1,19,0.0,0,6.0,8,6.0,12.666666666666666,,0.0,6.0,7.0,6,12.0,0,12.7,3.7,-1.7,Graduate,Sofia,,Part-Time,Medicine,
3680,1,1,1,171.0,,,,1,37,38,,,120.7,1,0,1,1,1,0,18,,0,0.0,0,,,0.0,0.0,,,0,,0,7.6,,0.32,Dropout,,,Online,Medicine,Special Needs
3681,5,39,1,9147.0,1.0,1.0,,1,19,19,9.0,9.0,119.8,0,0,0,1,1,0,26,0.0,0,5.0,9,5.0,12.0,,0.0,5.0,5.0,5,10.2,0,11.1,0.6,2.02,Enrolled,Kyiv,,Evening Classes,Medicine,
3682,1,39,1,9991.0,0.0,1.0,,1,37,37,9.0,9.0,121.8,0,0,0,0,1,0,36,0.0,0,5.0,5,0.0,0.0,,0.0,5.0,5.0,0,0.0,0,12.7,3.7,-1.7,Dropout,Rome,,Evening Classes,Commerce,
3683,1,18,1,171.0,1.0,1.0,,1,19,2,5.0,5.0,117.7,1,0,1,1,1,1,20,0.0,0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0,12.4,0.5,1.79,Graduate,Helsinki,,Evening Classes,Science,
3684,2,39,1,9147.0,1.0,1.0,,1,37,37,9.0,7.0,110.0,0,0,0,1,1,0,30,0.0,0,5.0,8,2.0,11.0,,0.0,5.0,6.0,4,11.5,0,15.5,2.8,-4.06,Dropout,Edinburgh,,Part-Time,Arts,
3685,1,43,1,9003.0,1.0,1.0,120.0,1,1,1,4.0,10.0,134.4,0,0,0,1,1,0,24,0.0,0,6.0,7,6.0,15.714285714285714,0.0,0.0,6.0,10.0,6,15.9,0,15.5,2.8,-4.06,Dropout,,Middle Child,Online,Arts,Special Needs
3686,1,1,1,9147.0,1.0,1.0,133.1,1,34,34,0.0,0.0,125.3,0,0,0,1,1,0,26,0.0,11,15.0,15,11.0,10.818181818181818,0.0,12.0,14.0,15.0,11,11.636363636363637,1,7.6,2.6,0.32,Dropout,Barcelona,Youngest Child,Part-Time,Science,No Special Needs
3687,1,1,1,9147.0,1.0,1.0,,1,19,38,9.0,7.0,119.1,0,0,0,0,1,0,19,0.0,0,5.0,16,1.0,12.0,,0.0,5.0,6.0,0,0.0,0,13.9,-0.3,0.79,Dropout,Budapest,,Evening Classes,Commerce,
3688,5,39,1,9238.0,1.0,1.0,,1,19,38,9.0,10.0,146.0,0,0,0,1,1,0,34,0.0,0,6.0,8,5.0,12.6,,0.0,6.0,11.0,4,11.25,0,12.4,0.5,1.79,Graduate,Bucharest,,Part-Time,Medicine,
3689,1,43,1,9130.0,1.0,1.0,130.0,1,1,1,1.0,1.0,130.0,1,0,0,1,1,0,33,0.0,0,5.0,12,1.0,13.0,2.0,0.0,5.0,7.0,3,14.0,0,9.4,-0.8,-3.12,Enrolled,Helsinki,Middle Child,Full-Time,Arts,No Special Needs
3690,1,17,6,9147.0,1.0,1.0,129.0,1,19,1,9.0,4.0,122.0,1,0,0,1,1,0,19,0.0,0,5.0,8,5.0,11.6,1.0,0.0,5.0,10.0,4,10.75,0,9.4,-0.8,-3.12,Graduate,Bucharest,Middle Child,Full-Time,Arts,Special Needs
3691,1,17,5,9119.0,1.0,1.0,130.0,1,19,1,4.0,5.0,118.1,1,0,1,0,1,0,26,0.0,0,5.0,11,1.0,10.0,0.0,0.0,5.0,14.0,1,11.0,0,8.9,1.4,3.51,Dropout,Istanbul,Youngest Child,Evening Classes,Engineering,No Special Needs
3692,1,39,1,9670.0,1.0,1.0,,1,38,37,7.0,7.0,105.2,0,0,0,1,1,0,29,0.0,0,6.0,7,1.0,14.0,,0.0,6.0,6.0,0,0.0,0,16.2,0.3,-0.92,Dropout,Stockholm,,Full-Time,Engineering,
3693,1,17,5,9119.0,,1.0,,1,19,37,9.0,,123.3,1,0,0,1,1,1,19,,0,5.0,9,5.0,12.6,,0.0,,,2,,0,8.9,,3.51,Dropout,,,Evening Classes,Science,
3694,1,17,1,171.0,1.0,1.0,,1,1,1,9.0,9.0,124.8,1,0,0,1,1,0,18,0.0,0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0,12.7,3.7,-1.7,Dropout,Sofia,,Full-Time,Medicine,
3695,1,39,1,9991.0,0.0,19.0,133.1,1,19,37,9.0,9.0,149.4,0,0,0,0,1,0,29,0.0,0,5.0,11,2.0,11.333333333333334,0.0,0.0,5.0,9.0,1,12.0,0,11.1,0.6,2.02,Dropout,Athens,Youngest Child,Full-Time,Engineering,No Special Needs
3696,1,43,1,9254.0,1.0,1.0,112.0,1,37,37,9.0,9.0,108.5,0,0,0,1,1,0,21,0.0,0,6.0,6,6.0,12.666666666666666,0.0,0.0,6.0,7.0,5,11.4,0,9.4,-0.8,-3.12,Graduate,Milan,Middle Child,Evening Classes,Arts,No Special Needs
3697,1,17,1,9254.0,1.0,1.0,,1,1,1,4.0,10.0,125.0,0,0,0,1,1,0,19,0.0,0,6.0,7,5.0,10.8,,0.0,6.0,10.0,2,10.5,0,10.8,1.4,1.74,Enrolled,Vienna,,Evening Classes,Engineering,
3698,1,1,1,9500.0,1.0,1.0,,1,38,38,5.0,10.0,101.0,0,0,0,1,1,0,20,0.0,0,7.0,14,5.0,12.87857142857143,,0.0,8.0,15.0,7,11.85625,0,15.5,2.8,-4.06,Graduate,Munich,,Online,Engineering,
3699,1,1,1,9085.0,1.0,1.0,,1,3,1,2.0,5.0,112.9,0,0,0,1,1,0,18,0.0,0,5.0,5,0.0,0.0,,0.0,5.0,5.0,0,0.0,0,7.6,2.6,0.32,Dropout,Berlin,,Online,Science,
3700,1,17,3,9070.0,1.0,1.0,,1,38,37,5.0,5.0,120.2,1,0,0,1,1,0,18,0.0,0,6.0,6,6.0,12.833333333333334,,0.0,6.0,8.0,5,11.4,0,15.5,2.8,-4.06,Enrolled,Helsinki,,Evening Classes,Arts,
3701,1,1,1,9147.0,1.0,1.0,120.0,1,34,34,99.0,99.0,111.6,0,0,1,1,1,1,21,0.0,0,5.0,5,5.0,12.6,0.0,0.0,5.0,9.0,3,12.833333333333334,0,10.8,1.4,1.74,Enrolled,Warsaw,Middle Child,Evening Classes,Engineering,Special Needs
3702,1,1,1,9147.0,1.0,1.0,125.0,1,1,1,4.0,2.0,134.1,1,0,0,1,1,0,20,0.0,0,5.0,0,0.0,0.0,0.0,0.0,5.0,0.0,0,0.0,0,8.9,1.4,3.51,Dropout,Athens,Middle Child,Evening Classes,Engineering,No Special Needs
3703,1,39,1,9119.0,1.0,1.0,133.1,1,37,37,9.0,9.0,101.6,0,0,0,1,1,1,30,0.0,0,5.0,11,0.0,0.0,0.0,0.0,5.0,5.0,0,0.0,0,12.7,3.7,-1.7,Dropout,Madrid,First Child,Full-Time,Arts,No Special Needs
3704,1,18,2,9670.0,1.0,1.0,,1,37,38,4.0,1.0,111.9,1,0,0,1,1,0,19,0.0,0,6.0,6,6.0,14.166666666666666,,0.0,6.0,6.0,6,14.0,0,13.9,-0.3,0.79,Graduate,Lisbon,,Online,Engineering,
3705,1,51,1,9147.0,1.0,1.0,148.0,1,1,19,9.0,6.0,118.4,1,0,0,1,1,0,30,0.0,0,5.0,7,5.0,13.4,0.0,0.0,5.0,7.0,4,13.25,0,8.9,1.4,3.51,Dropout,,First Child,Evening Classes,Science,No Special Needs
3706,1,1,1,9147.0,1.0,1.0,,1,38,1,5.0,5.0,127.1,1,0,0,1,1,1,22,0.0,0,5.0,8,5.0,11.2,,0.0,5.0,13.0,4,11.25,0,12.7,3.7,-1.7,Graduate,Budapest,,Full-Time,Medicine,
3707,1,17,3,171.0,1.0,1.0,,1,37,37,5.0,10.0,120.5,1,0,0,1,1,0,22,0.0,0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0,12.4,0.5,1.79,Graduate,Warsaw,,Online,Commerce,
3708,1,17,4,9070.0,1.0,1.0,,1,1,1,9.0,10.0,136.1,1,0,1,0,1,0,19,0.0,0,6.0,6,6.0,12.666666666666666,,0.0,6.0,8.0,5,11.8,0,11.1,0.6,2.02,Dropout,Madrid,,Evening Classes,Medicine,
3709,1,17,2,9670.0,1.0,1.0,132.0,1,1,19,5.0,3.0,124.0,1,0,0,1,1,0,21,0.0,0,5.0,7,3.0,12.333333333333334,0.0,0.0,5.0,5.0,4,11.25,0,7.6,2.6,0.32,Dropout,Berlin,First Child,Online,Commerce,Special Needs
3710,1,17,4,9085.0,1.0,1.0,137.0,1,38,38,151.0,151.0,141.6,0,0,0,1,1,0,21,0.0,0,5.0,7,4.0,12.25,0.0,0.0,5.0,7.0,5,12.0,0,7.6,2.6,0.32,Graduate,Amsterdam,First Child,Online,Engineering,No Special Needs
3711,1,44,1,171.0,1.0,39.0,160.0,1,19,38,9.0,9.0,160.0,1,0,1,1,1,1,21,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,15.5,2.8,-4.06,Dropout,Milan,Middle Child,Online,Engineering,No Special Needs
3712,1,39,1,9147.0,1.0,1.0,120.0,1,1,19,4.0,7.0,110.0,0,0,0,1,1,0,27,0.0,0,5.0,13,3.0,10.75,0.0,0.0,5.0,9.0,3,10.333333333333334,0,15.5,2.8,-4.06,Dropout,,Youngest Child,Full-Time,Arts,Special Needs
3713,1,43,1,33.0,1.0,1.0,,1,37,37,1.0,1.0,100.0,1,0,0,1,1,0,32,0.0,0,7.0,7,0.0,0.0,,0.0,7.0,8.0,0,0.0,0,13.9,-0.3,0.79,Dropout,Milan,,Part-Time,Engineering,
3714,1,39,1,9670.0,1.0,12.0,133.1,1,37,1,9.0,3.0,120.0,0,0,1,0,1,0,40,0.0,0,6.0,13,0.0,0.0,0.0,0.0,6.0,6.0,0,0.0,0,15.5,2.8,-4.06,Dropout,Paris,Middle Child,Online,Medicine,Special Needs
3715,1,1,2,9147.0,1.0,1.0,,1,37,1,5.0,3.0,124.8,1,0,0,1,1,0,20,0.0,0,5.0,9,2.0,14.333333333333334,,0.0,5.0,10.0,2,12.5,0,7.6,2.6,0.32,Enrolled,Paris,,Evening Classes,Arts,
3716,1,44,1,9130.0,1.0,39.0,,1,4,4,2.0,10.0,140.0,1,0,0,1,1,0,20,0.0,1,5.0,8,2.0,11.5,,1.0,5.0,13.0,2,11.5,0,12.7,3.7,-1.7,Dropout,Budapest,,Evening Classes,Engineering,
3717,1,1,3,171.0,1.0,1.0,,1,37,37,9.0,9.0,124.3,1,0,0,1,1,0,18,0.0,0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0,7.6,2.6,0.32,Graduate,Helsinki,,Evening Classes,Engineering,
3718,1,43,1,9147.0,1.0,1.0,122.0,1,1,38,1.0,7.0,118.9,0,0,0,1,1,0,21,0.0,0,5.0,11,2.0,10.5,0.0,0.0,5.0,13.0,0,0.0,0,12.7,3.7,-1.7,Dropout,Amsterdam,Middle Child,Part-Time,Arts,Special Needs
3719,1,17,1,9670.0,1.0,,,1,19,37,,8.0,130.2,0,0,0,1,1,0,18,,0,6.0,6,,,,0.0,6.0,0.0,0,0.0,0,12.7,3.7,-1.7,Dropout,,,Part-Time,Medicine,
3720,1,44,1,9003.0,1.0,1.0,,1,1,3,144.0,123.0,120.0,0,0,0,1,1,0,19,0.0,0,6.0,17,1.0,11.0,,0.0,6.0,19.0,0,0.0,0,16.2,0.3,-0.92,Enrolled,Paris,,Online,Engineering,
3721,5,7,1,9070.0,,3.0,,1,37,37,7.0,,140.0,0,0,0,0,1,0,30,,0,6.0,6,1.0,10.0,,0.0,,,0,,0,15.5,,-4.06,Dropout,,,Evening Classes,Arts,
3722,1,39,1,9003.0,1.0,12.0,133.1,1,19,1,9.0,1.0,130.0,0,0,0,1,1,0,29,0.0,0,6.0,17,0.0,0.0,2.0,0.0,6.0,8.0,0,0.0,0,15.5,2.8,-4.06,Dropout,Dublin,Middle Child,Evening Classes,Arts,No Special Needs
3723,1,17,2,9119.0,1.0,1.0,137.0,1,1,1,4.0,4.0,130.4,1,0,1,1,1,0,18,0.0,0,5.0,10,1.0,12.0,0.0,0.0,5.0,7.0,3,10.666666666666666,2,7.6,2.6,0.32,Dropout,Edinburgh,First Child,Full-Time,Engineering,Special Needs
3724,1,1,2,9670.0,1.0,1.0,,1,1,1,9.0,9.0,116.1,1,0,0,1,1,1,18,0.0,0,5.0,6,4.0,12.25,,0.0,5.0,5.0,5,12.2,0,9.4,-0.8,-3.12,Dropout,Sofia,,Evening Classes,Engineering,
3725,1,44,1,9003.0,1.0,39.0,130.0,1,1,1,3.0,10.0,130.0,0,0,0,1,1,0,22,0.0,4,10.0,21,5.0,11.4,1.0,2.0,7.0,13.0,6,11.666666666666666,0,15.5,2.8,-4.06,Dropout,Brussels,Middle Child,Online,Arts,Special Needs
3726,1,43,2,9991.0,0.0,1.0,,1,37,37,5.0,5.0,124.3,1,0,0,0,1,0,27,0.0,0,5.0,5,0.0,0.0,,0.0,5.0,5.0,0,0.0,0,12.7,3.7,-1.7,Dropout,Istanbul,,Full-Time,Commerce,
3727,1,17,6,9670.0,1.0,1.0,125.0,1,38,1,9.0,7.0,125.0,1,0,0,1,1,0,20,0.0,0,6.0,8,4.0,14.25,0.0,0.0,6.0,10.0,5,14.0,0,10.8,1.4,1.74,Graduate,Venice,Middle Child,Part-Time,Engineering,Special Needs
3728,1,51,1,8014.0,0.0,2.0,,1,19,38,9.0,10.0,110.0,0,0,0,1,1,0,42,0.0,8,12.0,12,11.0,14.454545454545457,,7.0,11.0,11.0,10,14.2,0,11.1,0.6,2.02,Graduate,Milan,,Evening Classes,Science,
3729,1,1,1,9003.0,1.0,1.0,133.1,1,38,38,4.0,8.0,115.0,0,0,1,1,1,0,21,0.0,8,12.0,13,12.0,14.538461538461538,0.0,4.0,12.0,14.0,12,14.461538461538462,0,15.5,2.8,-4.06,Graduate,Brussels,First Child,Part-Time,Engineering,Special Needs
3730,1,43,1,9500.0,1.0,1.0,,1,1,38,7.0,7.0,129.6,0,1,0,1,1,0,23,0.0,0,7.0,10,6.0,12.733333333333334,,0.0,8.0,10.0,7,11.95,0,16.2,0.3,-0.92,Graduate,Vienna,,Full-Time,Medicine,
3731,1,51,1,9070.0,1.0,1.0,122.0,1,38,38,9.0,9.0,128.8,1,0,0,1,1,0,21,0.0,4,12.0,13,5.0,13.2,0.0,4.0,12.0,12.0,4,13.5,0,8.9,1.4,3.51,Dropout,Berlin,First Child,Full-Time,Arts,No Special Needs
3732,1,1,3,171.0,1.0,1.0,,1,4,3,1.0,1.0,144.2,1,0,0,1,1,0,19,0.0,0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0,12.7,3.7,-1.7,Graduate,Istanbul,,Part-Time,Arts,
3733,2,39,1,9238.0,1.0,1.0,,1,37,37,7.0,7.0,134.0,0,0,0,1,1,1,40,0.0,0,6.0,7,6.0,12.333333333333334,,0.0,6.0,10.0,4,12.75,0,8.9,1.4,3.51,Dropout,Edinburgh,,Evening Classes,Science,
3734,1,43,1,9147.0,1.0,1.0,,1,19,1,9.0,5.0,112.0,0,0,0,1,1,0,22,0.0,5,9.0,9,5.0,11.2,,5.0,9.0,14.0,7,11.25,2,12.7,3.7,-1.7,Dropout,Bucharest,,Full-Time,Medicine,
3735,1,1,2,9500.0,1.0,1.0,144.0,1,38,37,9.0,9.0,128.8,1,0,0,1,1,0,19,0.0,0,7.0,7,6.0,13.2,0.0,0.0,7.0,7.0,6,13.2,0,7.6,2.6,0.32,Graduate,Bucharest,First Child,Part-Time,Medicine,Special Needs
3736,1,39,1,9119.0,,1.0,,1,19,37,9.0,,134.0,0,0,0,1,1,1,24,,0,5.0,8,5.0,11.833333333333334,,0.0,,,4,,0,12.7,,-1.7,Enrolled,,,Online,Medicine,
3737,1,1,1,9254.0,1.0,1.0,,1,3,1,2.0,4.0,125.0,0,0,0,1,1,0,21,0.0,0,6.0,10,5.0,11.333333333333334,,0.0,6.0,14.0,2,11.5,0,12.7,3.7,-1.7,Enrolled,Sofia,,Full-Time,Commerce,
3738,1,17,4,,1.0,1.0,133.0,1,3,1,9.0,3.0,123.2,1,0,0,1,1,0,18,0.0,0,,5,5.0,,0.0,,5.0,6.0,5,14.6,0,8.9,1.4,3.51,Graduate,London,Youngest Child,Online,Commerce,Special Needs
3739,1,17,3,9119.0,1.0,1.0,131.0,1,37,37,9.0,7.0,118.4,0,0,0,1,1,0,18,0.0,0,5.0,10,0.0,0.0,0.0,0.0,5.0,10.0,2,11.5,4,7.6,2.6,0.32,Dropout,Paris,Youngest Child,Full-Time,Arts,Special Needs
3740,1,51,1,9670.0,1.0,1.0,,1,3,1,3.0,10.0,116.2,0,0,0,1,1,0,24,0.0,0,6.0,11,5.0,12.857142857142858,,0.0,6.0,12.0,5,13.666666666666666,0,11.1,0.6,2.02,Dropout,Sofia,,Full-Time,Arts,
3741,1,39,1,9119.0,1.0,1.0,,1,37,19,9.0,3.0,123.0,0,0,0,1,1,1,28,0.0,0,5.0,16,3.0,14.333333333333334,,0.0,5.0,9.0,5,12.428571428571429,0,9.4,-0.8,-3.12,Enrolled,Stockholm,,Online,Engineering,
3742,1,17,1,9670.0,1.0,1.0,,1,19,38,7.0,9.0,113.5,1,0,0,1,0,1,19,0.0,0,6.0,9,5.0,13.5,,0.0,6.0,6.0,6,14.0,0,12.4,0.5,1.79,Graduate,,,Full-Time,Science,
3743,1,51,1,9085.0,1.0,40.0,,1,3,3,4.0,2.0,125.0,0,0,0,1,0,0,28,0.0,0,6.0,8,6.0,14.428571428571429,,0.0,6.0,12.0,4,15.6,0,11.1,0.6,2.02,Enrolled,Helsinki,,Part-Time,Commerce,
3744,1,17,3,9853.0,1.0,1.0,,1,12,1,4.0,0.0,134.8,1,0,0,1,0,0,18,0.0,0,6.0,12,0.0,0.0,,0.0,6.0,12.0,0,0.0,0,7.6,2.6,0.32,Dropout,Istanbul,,Part-Time,Medicine,
3745,1,1,1,171.0,1.0,1.0,145.0,1,3,1,4.0,3.0,149.9,1,0,0,0,0,0,19,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,16.2,0.3,-0.92,Graduate,Saint Petersburg,Youngest Child,Online,Medicine,No Special Needs
3746,1,1,1,9500.0,1.0,1.0,125.0,1,1,1,4.0,4.0,119.8,1,0,0,1,0,1,19,0.0,0,8.0,8,8.0,12.82875,0.0,0.0,8.0,8.0,8,12.82875,0,9.4,-0.8,-3.12,Graduate,Budapest,Middle Child,Part-Time,Science,Special Needs
3747,1,43,1,9130.0,1.0,1.0,125.0,1,39,3,3.0,2.0,125.0,1,0,0,1,0,0,21,0.0,0,5.0,6,0.0,0.0,5.0,0.0,5.0,6.0,4,13.75,1,10.8,1.4,1.74,Graduate,Athens,Middle Child,Online,Medicine,Special Needs
3748,1,1,3,9500.0,1.0,1.0,148.0,1,1,19,4.0,5.0,135.1,1,0,1,1,0,0,18,0.0,0,7.0,0,0.0,0.0,0.0,0.0,8.0,0.0,0,0.0,0,13.9,-0.3,0.79,Dropout,Barcelona,Middle Child,Part-Time,Arts,No Special Needs
3749,1,1,4,9070.0,1.0,1.0,,1,3,19,1.0,5.0,138.3,1,0,0,1,0,0,19,0.0,0,6.0,6,6.0,14.666666666666666,,0.0,6.0,6.0,6,13.166666666666666,0,9.4,-0.8,-3.12,Graduate,Stockholm,,Evening Classes,Arts,
3750,1,17,2,9500.0,1.0,1.0,130.0,1,38,38,7.0,7.0,122.5,1,0,0,1,0,0,19,0.0,0,8.0,8,7.0,13.937142857142858,0.0,0.0,8.0,8.0,7,13.937142857142858,0,10.8,1.4,1.74,Graduate,Istanbul,Middle Child,Full-Time,Arts,No Special Needs
3751,1,1,1,9070.0,1.0,1.0,148.0,1,3,1,2.0,10.0,148.0,1,0,0,1,0,0,20,0.0,7,12.0,12,10.0,14.7,0.0,8.0,12.0,12.0,12,14.583333333333334,0,15.5,2.8,-4.06,Graduate,Istanbul,Youngest Child,Evening Classes,Medicine,No Special Needs
3752,1,1,2,9773.0,1.0,1.0,,1,1,1,9.0,4.0,126.2,1,0,0,1,0,0,18,0.0,0,6.0,6,6.0,11.666666666666666,,0.0,6.0,6.0,5,12.2,0,12.7,3.7,-1.7,Graduate,Madrid,,Part-Time,Science,
3753,1,43,4,9500.0,1.0,6.0,134.0,1,37,37,9.0,9.0,129.8,1,0,0,1,0,0,20,0.0,0,7.0,7,6.0,14.85,0.0,0.0,7.0,7.0,6,14.85,0,7.6,2.6,0.32,Graduate,Sofia,Youngest Child,Online,Science,Special Needs
